Artist_Name,Latitude,Longitude,City,Country,State,Region
Bill Cosby,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
The Tymes,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Tammy Wynette,36.1678,-86.7784,Nashville,United States,TN,South
The Don Harrison Band,33.973951,-118.248405,Los Angeles,United States,CA,West
Yvonne Fair,42.1842,-71.7182,0,United States,MA,Northeast
Cledus Maggard,40.219809,-79.49533,Valencia,United States,CA,West
Johnny Cash,33.866338,-92.276397,Kingsland,United States,AR,South
Sutherland Brothers,34.2229,-119.051,Camarillo,United States,CA,West
Billy Paul,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
"Hamilton, Joe Frank, & Reynolds",33.973951,-118.248405,Los Angeles,United States,CA,West
The 5th Dimension,33.973951,-118.248405,Los Angeles,United States,CA,West
Al Wilson,35.6139,-88.8194,Jackson,United States,TN,South
C.W. McCall,41.7183,-94.9328,Audubon,United States,IA,Midwest
The Stylistics,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Gaylord & Holiday,42.3317,-83.0479,Detroit,United States,MI,Midwest
Terry Bradshaw,32.5146,-93.7473,Shreveport,United States,LA,South
Tom Scott,33.973951,-118.248405,Los Angeles,United States,CA,West
The Staple Singers,41.8842,-87.6324,Chicago,United States,IL,Midwest
South Shore Commission,41.8842,-87.6324,Chicago,United States,IL,Midwest
Brown Sugar,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Mighty Clouds Of Joy,33.973951,-118.248405,Los Angeles,United States,CA,West
Graham Central Station,37.7796,-122.42,San Francisco,United States,CA,West
Eddie Kendricks,32.1461,-85.7127,Union Springs,United States,AL,South
Larry Santos,42.4553,-75.0603,Oneonta,United States,NY,Northeast
The People's Choice,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Creedence Clearwater Revival,37.9156,-122.312,El Cerrito,United States,CA,West
Charlie Rich,35.088055,-90.889489,Colt,United States,AR,South
Ramsey Lewis,41.8842,-87.6324,Chicago,United States,IL,Midwest
Debbie Taylor,35.2196,-80.0195,0,United States,NC,South
Andy Williams,42.2748,-95.0906,Wall Lake,United States,IA,Midwest
Houston Person,34.1936,-79.7691,Florence,United States,SC,South
Larry Groce,32.7781,-96.7954,Dallas,United States,TX,South
Jonathan Cain,41.8842,-87.6324,Chicago,United States,IL,Midwest
George McCrae,26.7144,-80.0527,West Palm Beach,United States,FL,South
S.S.O.,40.5894,-73.6664,Long Beach,United States,NY,Northeast
The Atlanta Disco Band,37.1679,-95.845,0,United States,,International
Black Oak Arkansas,35.8388889,-90.3680556,Black Oak,United States,AR,South
Jim Croce,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Leon Russell,34.557945,-98.290973,Lawton,United States,OK,South
Hagood Hardy,34.0735,-118.4,Beverly Hills,United States,CA,West
Conway Twitty,34.52955,-90.59177,Helena,United States,AR,South
Billy Crash Craddock,36.069,-79.7947,Greensboro,United States,NC,South
Kenny Starr,39.0493,-95.6712,Topeka,United States,KS,Midwest
Country Joe McDonald,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
MFSB,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Purple Reign,37.1679,-95.845,0,United States,,International
The Wing & A Prayer Fife & Drum Corps.,37.1679,-95.845,0,United States,,International
David Geddes,43.7427,-84.6217,0,United States,MI,Midwest
The Miracles,42.3317,-83.0479,Detroit,United States,MI,Midwest
The Road Apples,42.3668,-71.106,Cambridge,United States,MA,Northeast
Frankie Avalon,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Joan Baez,40.7146,-74.0071,New York,United States,NY,Northeast
David Bellamy,28.3611,-82.2851,Darby,United States,FL,South
Buddy Miles,41.8842,-87.6324,Chicago,United States,IL,Midwest
Arthur Alexander,34.7596,-87.687,Sheffield,United States,AL,South
Ray Charles,30.441092,-83.516133,Greenville,United States,FL,South
Hamilton Bohannon,33.3764,-84.7886,Newman,United States,GA,South
The Outlaws,27.9465,-82.4593,Tampa,United States,FL,South
Sly Stone,33.2166,-97.131,Denton,United States,TX,South
Jessi Colter,33.4483,-112.076,Phoenix,United States,AZ,West
Rusty Wier,27.7964,-97.4036,Corpus Christi,United States,TX,South
Ralph Carter,40.7146,-74.0071,New York,United States,NY,Northeast
The Sunshine Band,25.895005,-80.332455,Hialeah,United States,FL,South
The Nitty Gritty Dirt Band,33.7667,-118.192,Long Beach,United States,CA,West
The Choice Four,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Loggins & Messina,37.2719,-119.27,0,United States,CA,West
Joe Simon,30.9871,-91.8222,Simmesport,United States,LA,South
Esther Phillips,29.2953,-94.8079,Galveston,United States,TX,South
"Faith, Hope & Charity",27.9465,-82.4593,Tampa,United States,FL,South
Duke & The Drivers,42.3586,-71.0567,Boston,United States,MA,Northeast
Jim Gilstrap,31.1689,-100.077,0,United States,TX,South
Batdorf & Rodney,36.1719,-115.14,Las Vegas,United States,NV,West
Minnie Riperton,41.8842,-87.6324,Chicago,United States,IL,Midwest
Bobby Moore,32.3801,-86.3006,Montgomery,United States,AL,South
The Grass Roots,33.973951,-118.248405,Los Angeles,United States,CA,West
Evie Sands,40.7146,-74.0071,New York,United States,NY,Northeast
East L.A. Car Pool,33.973951,-118.248405,Los Angeles,United States,CA,West
Fantastic Four,42.3317,-83.0479,Detroit,United States,MI,Midwest
Austin Roberts,32.4423,-97.7943,Granbury,United States,TX,South
Love Childs Afro Cuban Blues Band,40.7146,-74.0071,New York,United States,NY,Northeast
The Mystic Moods,29.5334,-95.1191,Webster,United States,TX,South
Chocolate Milk,29.9537,-90.0777,New Orleans,United States,LA,South
The Reflections,40.8525,-73.1358,Long Island,United States,NY,Northeast
New Birth,33.973951,-118.248405,Los Angeles,United States,CA,West
Jackson 5,41.603,-87.3372,Gary,United States,IN,Midwest
Three Dog Night,33.973951,-118.248405,Los Angeles,United States,CA,West
Moments,40.8861,-74.0445,Hackensack,United States,NJ,Northeast
The Impressions,41.8842,-87.6324,Chicago,United States,IL,Midwest
Jud Strunk,42.0961,-79.2378,Jamestown,United States,NY,Northeast
Reparata & the Delrons,40.7146,-74.0071,New York,United States,NY,Northeast
Bo Donaldson & The Heywoods,39.1064,-84.5047,Cincinnati,United States,OH,Midwest
Canyon,34.9856,-101.936,Canyon,United States,TX,South
Gary Toms Empire,35.3675,-81.9572,Rutherfordton,United States,NC,South
Travis Wammack,32.799,-86.8073,0,United States,AL,South
Syl Johnson,34.769,-89.4486,Holly Springs,United States,MS,South
"Blood, Sweat, and Tears",40.7146,-74.0071,New York,United States,NY,Northeast
Shirley & Company,29.9537,-90.0777,New Orleans,United States,LA,South
The Brecker Brothers,40.7146,-74.0071,New York,United States,NY,Northeast
Sugarloaf,39.74,-104.992,Denver,United States,CO,West
Ike & Tina Turner,39.124677,-88.540821,East St. Louis,United States,IL,Midwest
Sammy Johns,35.2196,-80.0195,0,United States,NC,South
The 21st Century,41.8842,-87.6324,Chicago,United States,IL,Midwest
First Class,31.1689,-100.077,0,United States,TX,South
The Main Ingredient,40.7146,-74.0071,New York,United States,NY,Northeast
Gwen McCrae,30.4208,-87.2172,Pensacola,United States,FL,South
Shirley Caesar,35.850295,-79.023205,Durham,United States,NC,South
Billie Jo Spears,30.0861,-94.1016,Beaumont,United States,TX,South
Labelle,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Shirley Brown,35.1465,-90.1922,West Memphis,United States,AR,South
Northern Light,37.1679,-95.845,0,United States,,International
The Goodies,35.5985,-82.5531,Asheville,United States,NC,South
Consumer Rapport,40.7146,-74.0071,New York,United States,NY,Northeast
Sha Na Na,40.7146,-74.0071,New York,United States,NY,Northeast
Barbara Mason,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Odia Coates,32.3361,-90.8753,Midway,United States,MS,South
Tony Camillo's Bazuka,37.1679,-95.845,0,United States,,International
Lea Roberts,40.1903,-82.6695,0,United States,OH,Midwest
Carol Douglas,40.7146,-74.0071,New York,United States,NY,Northeast
Tamiko Jones,37.4073,-81.4259,Kyle,United States,WV,South
Rick Derringer,40.4133,-84.7766,Fort Recovery,United States,OH,Midwest
Dennis Yost,30.3314,-81.6558,Jacksonville,United States,FL,South
Betty Wright,25.729,-80.2374,Miami,United States,FL,South
Bloodstone,39.102404,-94.598583,Kansas City,United States,MO,Midwest
Donna Fargo,36.444303,-80.665406,Mount Airy,United States,NC,South
Solomon Burke,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Jimmy Beaumont,40.4383,-79.9975,Pittsburgh,United States,PA,Northeast
Tom T. Hall,38.3006,-83.1753,Olive Hill,United States,KY,South
Billy Swan,37.3027,-89.5445,Cape Girardeau,United States,MO,Midwest
Benny Bell,42.9967,-85.5901,Grand Rapids,United States,MI,Midwest
Randy Edelman,40.9165,-74.1711,Paterson,United States,NJ,Northeast
Loretta Lynn,36.1678,-86.7784,Nashville,United States,TN,South
The Chi-lites,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Jimmy Castor Bunch,38.502,-117.023,0,United States,NV,West
Commander Cody,43.0837,-73.7846,Saratoga Springs,United States,NY,Northeast
Al Downing,35.3091,-98.521,0,United States,OK,South
Dooley Silverspoon,34.7206,-80.7709,Lancaster,United States,SC,South
Fanny,38.5791,-121.491,Sacramento,United States,CA,West
Jim Weatherly,34.2429,-88.9968,Pontotoc,United States,MS,South
Hello People,34.1067,-117.804,San Dimas,United States,CA,West
Lamont Dozier,42.3317,-83.0479,Detroit,United States,MI,Midwest
Lynn Anderson,47.9241,-97.032,Grand Forks,United States,ND,Midwest
Maria Muldaur,40.7146,-74.0071,New York,United States,NY,Northeast
Roy Rogers,39.1064,-84.5047,Cincinnati,United States,OH,Midwest
Margie Joseph,30.3919,-88.6517,Gautier,United States,MS,South
B.B. King,33.467852,-90.294639,Itta Bena,United States,MS,South
The Joneses,33.973951,-118.248405,Los Angeles,United States,CA,West
The Three Degrees,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Willie Hutch,32.7781,-96.7954,Dallas,United States,TX,South
The Statler Brothers,38.157368,-79.065116,Staunton,United States,VA,South
Vicki Lawrence,33.9618,-118.356,Inglewood,United States,CA,West
Curtis Mayfield,41.8842,-87.6324,Chicago,United States,IL,Midwest
Katfish,44.0975,-70.1925,Lewiston,United States,ME,Northeast
Dorothy Norwood,33.7483,-84.3911,Atlanta,United States,GA,South
Lou Christie,40.55979,-80.224226,Glenwillard,United States,PA,Northeast
The Soul Children,35.169255,-89.990415,Memphis,United States,TN,South
Sami Jo,35.7736,-91.6414,Batesville,United States,AR,South
Tex Ritter,34.3571,-89.959,Panola,United States,MS,South
The James Gang,42.3586,-71.0567,Boston,United States,MA,Northeast
New York City,40.7146,-74.0071,New York,United States,NY,Northeast
NRBQ,25.729,-80.2374,Miami,United States,FL,South
Blue Magic,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
The Dells,41.6108,-87.6446,Harvey,United States,IL,Midwest
Redbone,36.862603,-119.734947,Fresno,United States,CA,West
Cliff DeYoung,33.973951,-118.248405,Los Angeles,United States,CA,West
Natural Four,37.7796,-122.42,San Francisco,United States,CA,West
Bobby Bare,38.5349,-82.6845,Ironton,United States,OH,Midwest
Garfunkel,40.7146,-74.0071,New York,United States,NY,Northeast
Edgar Winter,30.0861,-94.1016,Beaumont,United States,TX,South
Roy Clark,37.105,-78.36,Meherrin,United States,VA,South
Melanie,40.7146,-74.0071,New York,United States,NY,Northeast
Wednesday,40.4383,-79.9975,Pittsburgh,United States,PA,Northeast
El Chicano,34.0334,-118.16,East Los Angeles,United States,CA,West
The Persuaders,40.7146,-74.0071,New York,United States,NY,Northeast
Ian Thomas,40.7146,-74.0071,New York,United States,NY,Northeast
The Intruders,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Ann Peebles,35.169255,-89.990415,Memphis,United States,TN,South
Think,37.2719,-119.27,0,United States,CA,West
Coven,41.8842,-87.6324,Chicago,United States,IL,Midwest
Perry Como,40.26257,-80.18728,Canonsburg,United States,PA,Northeast
Percy Sledge,34.6978,-87.529,Leighton,United States,AL,South
Dave Loggins,36.4754,-81.8093,Mountain City,United States,TN,South
The Independents,33.6265,-80.9474,0,United States,SC,South
Charley Pride,34.432052,-90.220927,Sledge,United States,MS,South
Bob James,39.161394,-93.244357,Marshall,United States,MO,Midwest
Dynamic Superiors,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Sly & The Family Stone,37.7796,-122.42,San Francisco,United States,CA,West
Brother To Brother,33.9986,-81.0452,Columbia,United States,SC,South
O.C. Smith,32.035,-93.7108,Mansfield,United States,LA,South
Ace Spectrum,40.7146,-74.0071,New York,United States,NY,Northeast
Raspberries,41.5047,-81.6907,Cleveland,United States,OH,Midwest
Kathy Dalton,37.1679,-95.845,0,United States,,International
Larry Gatlin,32.7266,-102.645,Seminole,United States,TX,South
Reunion,33.973951,-118.248405,Los Angeles,United States,CA,West
William DeVaughn,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
"The Souther, Hillman, Furay Band",33.973951,-118.248405,Los Angeles,United States,CA,West
Marilyn Sellars,44.4496,-93.1538,Northfield,United States,MN,Midwest
Clarence Reid,25.7931,-80.1349,Miami Beach,United States,FL,South
Dick Feller,37.6945,-94.4694,Bronaugh,United States,MO,Midwest
Don Covay,33.4893,-80.8647,Orangeburg,United States,SC,South
Simon Stokes,33.973951,-118.248405,Los Angeles,United States,CA,West
Willie Henderson & The Soul Explosions,41.8842,-87.6324,Chicago,United States,IL,Midwest
April Stevens,31.1168,-97.7271,Killeen,United States,TX,South
Little Anthony & The Imperials,40.7146,-74.0071,New York,United States,NY,Northeast
Hoyt Axton,34.5019,-97.9575,Duncan,United States,OK,South
Razzy,32.8347,-85.2298,Huguley,United States,AL,South
Oscar Brown Jr.,41.8842,-87.6324,Chicago,United States,IL,Midwest
Dr. John,29.9537,-90.0777,New Orleans,United States,LA,South
Gene Redding,40.1022,-85.6787,Anderson,United States,IN,Midwest
Johnny Rodriguez,29.3185,-99.4667,Sabinal,United States,TX,South
Rick Cunha,38.8938,-77.0146,Washington D.C.,United States,District of Columbia,South
Melba Montgomery,34.8005,-87.6752,Florence,United States,AL,South
Nilsson,40.7146,-74.0071,New York,United States,NY,Northeast
Johnny Nash,29.7605,-95.3698,Houston,United States,TX,South
Creative Source,33.973951,-118.248405,Los Angeles,United States,CA,West
Dawn,40.7146,-74.0071,New York,United States,NY,Northeast
Martha & The Vandellas,42.3317,-83.0479,Detroit,United States,MI,Midwest
Marvin Hamlisch,40.7146,-74.0071,New York,United States,NY,Northeast
Bill Haley & His Comets,40.7146,-74.0071,New York,United States,NY,Northeast
The Peppers,33.973951,-118.248405,Los Angeles,United States,CA,West
Heartsfield,41.8842,-87.6324,Chicago,United States,IL,Midwest
J. Frank Wilson & The Cavaliers,31.3424,-94.7183,Lufkin,United States,TX,South
Spirit,33.973951,-118.248405,Los Angeles,United States,CA,West
The Ovations,35.169255,-89.990415,Memphis,United States,TN,South
Foster Sylvers,33.973951,-118.248405,Los Angeles,United States,CA,West
Hank Wilson,34.557945,-98.290973,Lawton,United States,OK,South
Wilson Pickett,42.3317,-83.0479,Detroit,United States,MI,Midwest
Nino Tempo & April Stevens,43.0955,-79.0558,Niagara Falls,United States,NY,Northeast
Jean Shepard,34.7402,-97.2218,Pauls Valley,United States,OK,South
Maceo & The Macks,35.9146,-79.0566,Chapel Hill,United States,NC,South
Bobby Goldsboro,30.7754,-85.2268,Marianna,United States,FL,South
Barbara Fairchild,36.3205,-90.6016,Knobel,United States,AR,South
Ray Price,31.217152,-99.347156,Perryville,United States,TX,South
Cross Country,40.7146,-74.0071,New York,United States,NY,Northeast
Mandrill,40.7146,-74.0071,New York,United States,NY,Northeast
Jerry Jeff Walker,42.4553,-75.0603,Oneonta,United States,NY,Northeast
Looking Glass,38.5791,-121.491,Sacramento,United States,CA,West
Mickey Newbury,29.7605,-95.3698,Houston,United States,TX,South
Jackie Moore,30.3314,-81.6558,Jacksonville,United States,FL,South
Donny Hathaway,41.8842,-87.6324,Chicago,United States,IL,Midwest
Clarence Carter,32.3801,-86.3006,Montgomery,United States,AL,South
The Ebonys,40.9947,-77.6045,0,United States,PA,Northeast
Charlie Daniels,36.1952,-86.5186,Mount Juliet,United States,TN,South
Chairman Of The Board,42.3317,-83.0479,Detroit,United States,MI,Midwest
Donald Byrd,42.3317,-83.0479,Detroit,United States,MI,Midwest
The Delfonics,39.9523,-75.1624,Philadelphia,United States,PA,Northeast
Fred Wesley,30.701142,-88.103184,Mobile,United States,AL,South
Jeanne Pruett,33.5861,-86.2864,Pell City,United States,AL,South
David Blue,41.8239,-71.412,Providence,United States,RI,Northeast
Tommy Roe,33.7483,-84.3911,Atlanta,United States,GA,South
Martin Mull,41.8842,-87.6324,Chicago,United States,IL,Midwest
Tufano & Giammarese,41.8842,-87.6324,Chicago,United States,IL,Midwest
Cornelius Brothers & Sister Rose,26.0522,-80.1451,Dania Beach,United States,FL,South
The Southside Movement,41.8842,-87.6324,Chicago,United States,IL,Midwest
The Partridge Family,37.2719,-119.27,0,United States,CA,West
Jerry Lee Lewis,31.6299,-91.5544,Ferriday,United States,LA,South
Bill Quateman,41.8842,-87.6324,Chicago,United States,IL,Midwest
Luther Ingram,35.6139,-88.8194,Jackson,United States,TN,South
Gunhill Road,40.7146,-74.0071,New York,United States,NY,Northeast
Blue Ridge Rangers,37.8699,-122.271,Berkeley,United States,CA,West
Nolan Porter,29.7605,-95.3698,Houston,United States,TX,South
Sonny & Cher,33.973951,-118.248405,Los Angeles,United States,CA,West
Archie Bell & The Drells,29.7605,-95.3698,Houston,United States,TX,South
Cal Smith,35.3872,-94.6944,Gans,United States,OK,South
Circus,33.6609,-117.59,Trabuco Canyon,United States,CA,West
Skylark,27.8333,-81.717,0,United States,FL,South
Lou Reed,40.7146,-74.0071,New York,United States,NY,Northeast
